VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes_albopictus,23297,unpublished,polygon,2,31.63,-89.16,1998,United States of America,USA,259,NA
Aedes_albopictus,23298,unpublished,polygon,2,38.54,-86.5,1999,United States of America,USA,259,NA
Aedes_albopictus,23299,unpublished,polygon,2,29.86,-95.4,1985,United States of America,USA,259,NA
Aedes_albopictus,23300,unpublished,polygon,2,27.76,-99.34,1986,United States of America,USA,259,NA
Aedes_albopictus,23301,unpublished,polygon,2,28.87,-95.99,1986,United States of America,USA,259,NA
Aedes_albopictus,23302,unpublished,polygon,2,29.45,-89.61,1986,United States of America,USA,259,NA
Aedes_albopictus,23303,unpublished,polygon,2,29.62,-96.53,1986,United States of America,USA,259,NA
Aedes_albopictus,23304,unpublished,polygon,2,29.78,-90.12,1986,United States of America,USA,259,NA
Aedes_albopictus,23305,unpublished,polygon,2,29.86,-92.32,1986,United States of America,USA,259,NA
Aedes_albopictus,23306,unpublished,polygon,2,29.89,-90.35,1986,United States of America,USA,259,NA
Aedes_albopictus,23307,unpublished,polygon,2,29.9,-91.72,1986,United States of America,USA,259,NA
Aedes_albopictus,23308,unpublished,polygon,2,30.01,-95.99,1986,United States of America,USA,259,NA
Aedes_albopictus,23309,unpublished,polygon,2,30.04,-89.91,1986,United States of America,USA,259,NA
Aedes_albopictus,23310,unpublished,polygon,2,30.24,-93.35,1986,United States of America,USA,259,NA
Aedes_albopictus,23311,unpublished,polygon,2,30.33,-81.69,1986,United States of America,USA,259,NA
Aedes_albopictus,23312,unpublished,polygon,2,30.46,-89.94,1986,United States of America,USA,259,NA
Aedes_albopictus,23313,unpublished,polygon,2,30.52,-89.11,1986,United States of America,USA,259,NA
Aedes_albopictus,23314,unpublished,polygon,2,30.54,-91.09,1986,United States of America,USA,259,NA
Aedes_albopictus,23315,unpublished,polygon,2,30.65,-90.41,1986,United States of America,USA,259,NA
Aedes_albopictus,23316,unpublished,polygon,2,30.75,-95.57,1986,United States of America,USA,259,NA
Aedes_albopictus,23317,unpublished,polygon,2,31.2,-89.25,1986,United States of America,USA,259,NA
Aedes_albopictus,23318,unpublished,polygon,2,31.62,-94.62,1986,United States of America,USA,259,NA
Aedes_albopictus,23319,unpublished,polygon,2,31.84,-95.17,1986,United States of America,USA,259,NA
Aedes_albopictus,23320,unpublished,polygon,2,32.01,-81.15,1986,United States of America,USA,259,NA
Aedes_albopictus,23321,unpublished,polygon,2,32.22,-95.85,1986,United States of America,USA,259,NA
Aedes_albopictus,23322,unpublished,polygon,2,32.27,-90.44,1986,United States of America,USA,259,NA
Aedes_albopictus,23323,unpublished,polygon,2,32.36,-90.85,1986,United States of America,USA,259,NA
Aedes_albopictus,23324,unpublished,polygon,2,32.36,-96.8,1986,United States of America,USA,259,NA
Aedes_albopictus,23325,unpublished,polygon,2,32.48,-94.82,1986,United States of America,USA,259,NA
Aedes_albopictus,23326,unpublished,polygon,2,32.55,-94.37,1986,United States of America,USA,259,NA
Aedes_albopictus,23327,unpublished,polygon,2,32.57,-95.84,1986,United States of America,USA,259,NA
Aedes_albopictus,23328,unpublished,polygon,2,32.59,-93.88,1986,United States of America,USA,259,NA
Aedes_albopictus,23329,unpublished,polygon,2,32.74,-94.94,1986,United States of America,USA,259,NA
Aedes_albopictus,23330,unpublished,polygon,2,32.77,-96.77,1986,United States of America,USA,259,NA
Aedes_albopictus,23331,unpublished,polygon,2,32.78,-97.29,1986,United States of America,USA,259,NA
Aedes_albopictus,23332,unpublished,polygon,2,32.79,-95.38,1986,United States of America,USA,259,NA
Aedes_albopictus,23333,unpublished,polygon,2,33.45,-94.42,1986,United States of America,USA,259,NA
Aedes_albopictus,23334,unpublished,polygon,2,33.67,-95.56,1986,United States of America,USA,259,NA
Aedes_albopictus,23335,unpublished,polygon,2,33.79,-84.46,1986,United States of America,USA,259,NA
Aedes_albopictus,23336,unpublished,polygon,2,33.98,-98.7,1986,United States of America,USA,259,NA
Aedes_albopictus,23337,unpublished,polygon,2,34.14,-86.87,1986,United States of America,USA,259,NA
Aedes_albopictus,23338,unpublished,polygon,2,34.29,-92.42,1986,United States of America,USA,259,NA
Aedes_albopictus,23339,unpublished,polygon,2,34.7,-87.8,1986,United States of America,USA,259,NA
Aedes_albopictus,23340,unpublished,polygon,2,34.77,-86.55,1986,United States of America,USA,259,NA
Aedes_albopictus,23341,unpublished,polygon,2,35.19,-89.9,1986,United States of America,USA,259,NA
Aedes_albopictus,23342,unpublished,polygon,2,37.96,-90.88,1986,United States of America,USA,259,NA
Aedes_albopictus,23343,unpublished,polygon,2,38.03,-87.59,1986,United States of America,USA,259,NA
Aedes_albopictus,23344,unpublished,polygon,2,38.3,-88.93,1986,United States of America,USA,259,NA
Aedes_albopictus,23345,unpublished,polygon,2,38.47,-89.93,1986,United States of America,USA,259,NA
Aedes_albopictus,23346,unpublished,polygon,2,38.64,-90.45,1986,United States of America,USA,259,NA
Aedes_albopictus,23347,unpublished,polygon,2,38.78,-90.68,1986,United States of America,USA,259,NA
Aedes_albopictus,23348,unpublished,polygon,2,39.01,-94.35,1986,United States of America,USA,259,NA
Aedes_albopictus,23349,unpublished,polygon,2,29.19,-95.46,1987,United States of America,USA,259,NA
Aedes_albopictus,23350,unpublished,polygon,2,29.41,-94.96,1987,United States of America,USA,259,NA
Aedes_albopictus,23351,unpublished,polygon,2,29.45,-98.53,1987,United States of America,USA,259,NA
Aedes_albopictus,23352,unpublished,polygon,2,29.53,-95.78,1987,United States of America,USA,259,NA
Aedes_albopictus,23353,unpublished,polygon,2,29.74,-94.61,1987,United States of America,USA,259,NA
Aedes_albopictus,23354,unpublished,polygon,2,29.88,-93.16,1987,United States of America,USA,259,NA
Aedes_albopictus,23355,unpublished,polygon,2,29.88,-94.18,1987,United States of America,USA,259,NA
Aedes_albopictus,23356,unpublished,polygon,2,29.89,-96.28,1987,United States of America,USA,259,NA
Aedes_albopictus,23357,unpublished,polygon,2,30.13,-93.9,1987,United States of America,USA,259,NA
Aedes_albopictus,23358,unpublished,polygon,2,30.15,-94.82,1987,United States of America,USA,259,NA
Aedes_albopictus,23359,unpublished,polygon,2,30.21,-92.05,1987,United States of America,USA,259,NA
Aedes_albopictus,23360,unpublished,polygon,2,30.3,-95.5,1987,United States of America,USA,259,NA
Aedes_albopictus,23361,unpublished,polygon,2,30.33,-94.39,1987,United States of America,USA,259,NA
Aedes_albopictus,23362,unpublished,polygon,2,30.58,-95.17,1987,United States of America,USA,259,NA
Aedes_albopictus,23363,unpublished,polygon,2,30.77,-94.38,1987,United States of America,USA,259,NA
Aedes_albopictus,23364,unpublished,polygon,2,30.8,-88.21,1987,United States of America,USA,259,NA
Aedes_albopictus,23365,unpublished,polygon,2,31.05,-97.48,1987,United States of America,USA,259,NA
Aedes_albopictus,23366,unpublished,polygon,2,31.11,-93.18,1987,United States of America,USA,259,NA
Aedes_albopictus,23367,unpublished,polygon,2,31.2,-92.53,1987,United States of America,USA,259,NA
Aedes_albopictus,23368,unpublished,polygon,2,31.25,-86.45,1987,United States of America,USA,259,NA
Aedes_albopictus,23369,unpublished,polygon,2,31.26,-94.62,1987,United States of America,USA,259,NA
Aedes_albopictus,23370,unpublished,polygon,2,31.32,-95.42,1987,United States of America,USA,259,NA
Aedes_albopictus,23371,unpublished,polygon,2,31.82,-95.65,1987,United States of America,USA,259,NA
Aedes_albopictus,23372,unpublished,polygon,2,32.11,-94.76,1987,United States of America,USA,259,NA
Aedes_albopictus,23373,unpublished,polygon,2,32.38,-95.27,1987,United States of America,USA,259,NA
Aedes_albopictus,23374,unpublished,polygon,2,32.48,-92.15,1987,United States of America,USA,259,NA
Aedes_albopictus,23375,unpublished,polygon,2,33.56,-86.9,1987,United States of America,USA,259,NA
Aedes_albopictus,23376,unpublished,polygon,2,33.96,-83.37,1987,United States of America,USA,259,NA
Aedes_albopictus,23377,unpublished,polygon,2,34.05,-86.04,1987,United States of America,USA,259,NA
Aedes_albopictus,23378,unpublished,polygon,2,34.26,-77.9,1987,United States of America,USA,259,NA
Aedes_albopictus,23379,unpublished,polygon,2,35.25,-80.83,1987,United States of America,USA,259,NA
Aedes_albopictus,23380,unpublished,polygon,2,36.4,-79.77,1987,United States of America,USA,259,NA
Aedes_albopictus,23381,unpublished,polygon,2,36.4,-80.23,1987,United States of America,USA,259,NA
Aedes_albopictus,23382,unpublished,polygon,2,38.04,-84.47,1987,United States of America,USA,259,NA
Aedes_albopictus,23383,unpublished,polygon,2,39.01,-82.62,1987,United States of America,USA,259,NA
Aedes_albopictus,23384,unpublished,polygon,2,39.31,-76.62,1987,United States of America,USA,259,NA
Aedes_albopictus,23385,unpublished,polygon,2,39.31,-94.43,1987,United States of America,USA,259,NA
Aedes_albopictus,23386,unpublished,polygon,2,26.13,-97.55,1988,United States of America,USA,259,NA
Aedes_albopictus,23387,unpublished,polygon,2,26.4,-98.19,1988,United States of America,USA,259,NA
Aedes_albopictus,23388,unpublished,polygon,2,27.73,-97.64,1988,United States of America,USA,259,NA
Aedes_albopictus,23389,unpublished,polygon,2,29.68,-82.35,1988,United States of America,USA,259,NA
Aedes_albopictus,23390,unpublished,polygon,2,30.05,-83.6,1988,United States of America,USA,259,NA
Aedes_albopictus,23391,unpublished,polygon,2,30.22,-82.62,1988,United States of America,USA,259,NA
Aedes_albopictus,23392,unpublished,polygon,2,30.42,-89.48,1988,United States of America,USA,259,NA
Aedes_albopictus,23393,unpublished,polygon,2,30.55,-88.63,1988,United States of America,USA,259,NA
Aedes_albopictus,23394,unpublished,polygon,2,30.71,-87.37,1988,United States of America,USA,259,NA
Aedes_albopictus,23395,unpublished,polygon,2,31.41,-88.21,1988,United States of America,USA,259,NA
Aedes_albopictus,23396,unpublished,polygon,2,31.56,-97.2,1988,United States of America,USA,259,NA
Aedes_albopictus,23397,unpublished,polygon,2,32.23,-86.21,1988,United States of America,USA,259,NA
Aedes_albopictus,23398,unpublished,polygon,2,32.44,-81.03,1988,United States of America,USA,259,NA
Aedes_albopictus,23399,unpublished,polygon,2,32.68,-93.6,1988,United States of America,USA,259,NA
Aedes_albopictus,23400,unpublished,polygon,2,32.78,-81.14,1988,United States of America,USA,259,NA
Aedes_albopictus,23401,unpublished,polygon,2,33.32,-93.89,1988,United States of America,USA,259,NA
Aedes_albopictus,23402,unpublished,polygon,2,34.02,-80.9,1988,United States of America,USA,259,NA
Aedes_albopictus,23403,unpublished,polygon,2,34.77,-92.31,1988,United States of America,USA,259,NA
Aedes_albopictus,23404,unpublished,polygon,2,35.22,-87.4,1988,United States of America,USA,259,NA
Aedes_albopictus,23405,unpublished,polygon,2,35.66,-88.38,1988,United States of America,USA,259,NA
Aedes_albopictus,23406,unpublished,polygon,2,35.8,-80.87,1988,United States of America,USA,259,NA
Aedes_albopictus,23407,unpublished,polygon,2,36.13,-80.25,1988,United States of America,USA,259,NA
Aedes_albopictus,23408,unpublished,polygon,2,36.15,-80.66,1988,United States of America,USA,259,NA
Aedes_albopictus,23409,unpublished,polygon,2,36.17,-86.78,1988,United States of America,USA,259,NA
Aedes_albopictus,23410,unpublished,polygon,2,36.5,-87.38,1988,United States of America,USA,259,NA
Aedes_albopictus,23411,unpublished,polygon,2,36.81,-87.88,1988,United States of America,USA,259,NA
Aedes_albopictus,23412,unpublished,polygon,2,37.2,-94.34,1988,United States of America,USA,259,NA
Aedes_albopictus,23413,unpublished,polygon,2,27.95,-81.7,1989,United States of America,USA,259,NA
Aedes_albopictus,23414,unpublished,polygon,2,29.62,-83.15,1989,United States of America,USA,259,NA
Aedes_albopictus,23415,unpublished,polygon,2,29.89,-81.45,1989,United States of America,USA,259,NA
Aedes_albopictus,23416,unpublished,polygon,2,29.99,-81.85,1989,United States of America,USA,259,NA
Aedes_albopictus,23417,unpublished,polygon,2,30.11,-90.53,1989,United States of America,USA,259,NA
Aedes_albopictus,23418,unpublished,polygon,2,30.66,-86.16,1989,United States of America,USA,259,NA
Aedes_albopictus,23419,unpublished,polygon,2,30.73,-87.01,1989,United States of America,USA,259,NA
Aedes_albopictus,23420,unpublished,polygon,2,31.79,-94.14,1989,United States of America,USA,259,NA
Aedes_albopictus,23421,unpublished,polygon,2,32.69,-84.53,1989,United States of America,USA,259,NA
Aedes_albopictus,23422,unpublished,polygon,2,32.84,-79.95,1989,United States of America,USA,259,NA
Aedes_albopictus,23423,unpublished,polygon,2,33.43,-88.87,1989,United States of America,USA,259,NA
Aedes_albopictus,23424,unpublished,polygon,2,33.54,-84.35,1989,United States of America,USA,259,NA
Aedes_albopictus,23425,unpublished,polygon,2,34.88,-89.99,1989,United States of America,USA,259,NA
Aedes_albopictus,23426,unpublished,polygon,2,35.28,-83.14,1989,United States of America,USA,259,NA
Aedes_albopictus,23427,unpublished,polygon,2,35.48,-83.49,1989,United States of America,USA,259,NA
Aedes_albopictus,23428,unpublished,polygon,2,35.5,-86.07,1989,United States of America,USA,259,NA
Aedes_albopictus,23429,unpublished,polygon,2,36,-88.93,1989,United States of America,USA,259,NA
Aedes_albopictus,23430,unpublished,polygon,2,39.09,-75.57,1989,United States of America,USA,259,NA
Aedes_albopictus,23431,unpublished,polygon,2,27.18,-82.32,1990,United States of America,USA,259,NA
Aedes_albopictus,23432,unpublished,polygon,2,27.18,-81.81,1990,United States of America,USA,259,NA
Aedes_albopictus,23433,unpublished,polygon,2,27.38,-80.49,1990,United States of America,USA,259,NA
Aedes_albopictus,23434,unpublished,polygon,2,27.47,-82.3,1990,United States of America,USA,259,NA
Aedes_albopictus,23435,unpublished,polygon,2,27.49,-81.81,1990,United States of America,USA,259,NA
Aedes_albopictus,23436,unpublished,polygon,2,27.69,-80.62,1990,United States of America,USA,259,NA
Aedes_albopictus,23437,unpublished,polygon,2,27.93,-82.31,1990,United States of America,USA,259,NA
Aedes_albopictus,23438,unpublished,polygon,2,28.31,-82.39,1990,United States of America,USA,259,NA
Aedes_albopictus,23439,unpublished,polygon,2,28.51,-81.32,1990,United States of America,USA,259,NA
Aedes_albopictus,23440,unpublished,polygon,2,28.55,-82.42,1990,United States of America,USA,259,NA
Aedes_albopictus,23441,unpublished,polygon,2,28.7,-82.08,1990,United States of America,USA,259,NA
Aedes_albopictus,23442,unpublished,polygon,2,28.71,-81.23,1990,United States of America,USA,259,NA
Aedes_albopictus,23443,unpublished,polygon,2,28.76,-81.71,1990,United States of America,USA,259,NA
Aedes_albopictus,23444,unpublished,polygon,2,29.06,-81.19,1990,United States of America,USA,259,NA
Aedes_albopictus,23445,unpublished,polygon,2,29.21,-82.05,1990,United States of America,USA,259,NA
Aedes_albopictus,23446,unpublished,polygon,2,29.33,-82.74,1990,United States of America,USA,259,NA
Aedes_albopictus,23447,unpublished,polygon,2,29.46,-81.31,1990,United States of America,USA,259,NA
Aedes_albopictus,23448,unpublished,polygon,2,29.61,-81.74,1990,United States of America,USA,259,NA
Aedes_albopictus,23449,unpublished,polygon,2,29.73,-82.8,1990,United States of America,USA,259,NA
Aedes_albopictus,23450,unpublished,polygon,2,29.89,-84.8,1990,United States of America,USA,259,NA
Aedes_albopictus,23451,unpublished,polygon,2,29.95,-82.16,1990,United States of America,USA,259,NA
Aedes_albopictus,23452,unpublished,polygon,2,29.96,-85.22,1990,United States of America,USA,259,NA
Aedes_albopictus,23453,unpublished,polygon,2,29.99,-83.18,1990,United States of America,USA,259,NA
Aedes_albopictus,23454,unpublished,polygon,2,30.04,-82.37,1990,United States of America,USA,259,NA
Aedes_albopictus,23455,unpublished,polygon,2,30.17,-84.4,1990,United States of America,USA,259,NA
Aedes_albopictus,23456,unpublished,polygon,2,30.2,-82.99,1990,United States of America,USA,259,NA
Aedes_albopictus,23457,unpublished,polygon,2,30.24,-84.88,1990,United States of America,USA,259,NA
Aedes_albopictus,23458,unpublished,polygon,2,30.29,-85.61,1990,United States of America,USA,259,NA
Aedes_albopictus,23459,unpublished,polygon,2,30.33,-82.28,1990,United States of America,USA,259,NA
Aedes_albopictus,23460,unpublished,polygon,2,30.34,-97.79,1990,United States of America,USA,259,NA
Aedes_albopictus,23461,unpublished,polygon,2,30.41,-85.2,1990,United States of America,USA,259,NA
Aedes_albopictus,23462,unpublished,polygon,2,30.43,-83.9,1990,United States of America,USA,259,NA
Aedes_albopictus,23463,unpublished,polygon,2,30.45,-83.47,1990,United States of America,USA,259,NA
Aedes_albopictus,23464,unpublished,polygon,2,30.45,-90.72,1990,United States of America,USA,259,NA
Aedes_albopictus,23465,unpublished,polygon,2,30.46,-84.28,1990,United States of America,USA,259,NA
Aedes_albopictus,23466,unpublished,polygon,2,30.5,-82.94,1990,United States of America,USA,259,NA
Aedes_albopictus,23467,unpublished,polygon,2,30.59,-84.61,1990,United States of America,USA,259,NA
Aedes_albopictus,23468,unpublished,polygon,2,30.61,-81.83,1990,United States of America,USA,259,NA
Aedes_albopictus,23469,unpublished,polygon,2,30.71,-86.59,1990,United States of America,USA,259,NA
Aedes_albopictus,23470,unpublished,polygon,2,30.8,-94.83,1990,United States of America,USA,259,NA
Aedes_albopictus,23471,unpublished,polygon,2,30.8,-85.21,1990,United States of America,USA,259,NA
Aedes_albopictus,23472,unpublished,polygon,2,30.87,-85.81,1990,United States of America,USA,259,NA
Aedes_albopictus,23473,unpublished,polygon,2,31.13,-87.16,1990,United States of America,USA,259,NA
Aedes_albopictus,23474,unpublished,polygon,2,31.18,-90.4,1990,United States of America,USA,259,NA
Aedes_albopictus,23475,unpublished,polygon,2,31.49,-91.35,1990,United States of America,USA,259,NA
Aedes_albopictus,23476,unpublished,polygon,2,31.57,-89.82,1990,United States of America,USA,259,NA
Aedes_albopictus,23477,unpublished,polygon,2,31.64,-89.55,1990,United States of America,USA,259,NA
Aedes_albopictus,23478,unpublished,polygon,2,33.44,-80.8,1990,United States of America,USA,259,NA
Aedes_albopictus,23479,unpublished,polygon,2,33.9,-81.27,1990,United States of America,USA,259,NA
Aedes_albopictus,23480,unpublished,polygon,2,33.97,-96.26,1990,United States of America,USA,259,NA
Aedes_albopictus,23481,unpublished,polygon,2,34.03,-95.55,1990,United States of America,USA,259,NA
Aedes_albopictus,23482,unpublished,polygon,2,34.03,-96.76,1990,United States of America,USA,259,NA
Aedes_albopictus,23483,unpublished,polygon,2,34.08,-78.25,1990,United States of America,USA,259,NA
Aedes_albopictus,23484,unpublished,polygon,2,34.26,-97.28,1990,United States of America,USA,259,NA
Aedes_albopictus,23485,unpublished,polygon,2,34.91,-87.65,1990,United States of America,USA,259,NA
Aedes_albopictus,23486,unpublished,polygon,2,36.71,-90.41,1990,United States of America,USA,259,NA
Aedes_albopictus,23487,unpublished,polygon,2,36.83,-89.3,1990,United States of America,USA,259,NA
Aedes_albopictus,23488,unpublished,polygon,2,37.11,-90.47,1990,United States of America,USA,259,NA
Aedes_albopictus,23489,unpublished,polygon,2,38.66,-75.39,1990,United States of America,USA,259,NA
Aedes_albopictus,23490,unpublished,polygon,2,26.47,-97.68,1991,United States of America,USA,259,NA
Aedes_albopictus,23491,unpublished,polygon,2,26.55,-81.17,1991,United States of America,USA,259,NA
Aedes_albopictus,23492,unpublished,polygon,2,26.58,-81.8,1991,United States of America,USA,259,NA
Aedes_albopictus,23493,unpublished,polygon,2,26.91,-81.89,1991,United States of America,USA,259,NA
Aedes_albopictus,23494,unpublished,polygon,2,26.96,-81.18,1991,United States of America,USA,259,NA
Aedes_albopictus,23495,unpublished,polygon,2,27.39,-80.89,1991,United States of America,USA,259,NA
Aedes_albopictus,23496,unpublished,polygon,2,28.06,-81.15,1991,United States of America,USA,259,NA
Aedes_albopictus,23497,unpublished,polygon,2,28.26,-80.75,1991,United States of America,USA,259,NA
Aedes_albopictus,23498,unpublished,polygon,2,28.85,-82.46,1991,United States of America,USA,259,NA
Aedes_albopictus,23499,unpublished,polygon,2,29.28,-96.23,1991,United States of America,USA,259,NA
Aedes_albopictus,23500,unpublished,polygon,2,29.76,-99.26,1991,United States of America,USA,259,NA
Aedes_albopictus,23501,unpublished,polygon,2,30.61,-85.66,1991,United States of America,USA,259,NA
Aedes_albopictus,23502,unpublished,polygon,2,31.19,-83.77,1991,United States of America,USA,259,NA
Aedes_albopictus,23503,unpublished,polygon,2,31.25,-81.56,1991,United States of America,USA,259,NA
Aedes_albopictus,23504,unpublished,polygon,2,32.4,-81.74,1991,United States of America,USA,259,NA
Aedes_albopictus,23505,unpublished,polygon,2,32.43,-83.32,1991,United States of America,USA,259,NA
Aedes_albopictus,23506,unpublished,polygon,2,32.46,-83.66,1991,United States of America,USA,259,NA
Aedes_albopictus,23507,unpublished,polygon,2,32.56,-83.82,1991,United States of America,USA,259,NA
Aedes_albopictus,23508,unpublished,polygon,2,32.61,-85.36,1991,United States of America,USA,259,NA
Aedes_albopictus,23509,unpublished,polygon,2,32.66,-83.42,1991,United States of America,USA,259,NA
Aedes_albopictus,23510,unpublished,polygon,2,32.71,-83.98,1991,United States of America,USA,259,NA
Aedes_albopictus,23511,unpublished,polygon,2,32.8,-83.17,1991,United States of America,USA,259,NA
Aedes_albopictus,23512,unpublished,polygon,2,32.8,-83.69,1991,United States of America,USA,259,NA
Aedes_albopictus,23513,unpublished,polygon,2,33.01,-83.92,1991,United States of America,USA,259,NA
Aedes_albopictus,23514,unpublished,polygon,2,33.02,-83.55,1991,United States of America,USA,259,NA
Aedes_albopictus,23515,unpublished,polygon,2,33.03,-84.68,1991,United States of America,USA,259,NA
Aedes_albopictus,23516,unpublished,polygon,2,33.06,-83.24,1991,United States of America,USA,259,NA
Aedes_albopictus,23517,unpublished,polygon,2,33.32,-83.68,1991,United States of America,USA,259,NA
Aedes_albopictus,23518,unpublished,polygon,2,33.32,-83.37,1991,United States of America,USA,259,NA
Aedes_albopictus,23519,unpublished,polygon,2,33.42,-84.49,1991,United States of America,USA,259,NA
Aedes_albopictus,23520,unpublished,polygon,2,33.47,-88.44,1991,United States of America,USA,259,NA
Aedes_albopictus,23521,unpublished,polygon,2,33.58,-85.08,1991,United States of America,USA,259,NA
Aedes_albopictus,23522,unpublished,polygon,2,33.59,-83.49,1991,United States of America,USA,259,NA
Aedes_albopictus,23523,unpublished,polygon,2,33.77,-84.22,1991,United States of America,USA,259,NA
Aedes_albopictus,23524,unpublished,polygon,2,33.79,-85.21,1991,United States of America,USA,259,NA
Aedes_albopictus,23525,unpublished,polygon,2,33.83,-83.44,1991,United States of America,USA,259,NA
Aedes_albopictus,23526,unpublished,polygon,2,33.92,-80.38,1991,United States of America,USA,259,NA
Aedes_albopictus,23527,unpublished,polygon,2,33.97,-84.02,1991,United States of America,USA,259,NA
Aedes_albopictus,23528,unpublished,polygon,2,34.14,-83.56,1991,United States of America,USA,259,NA
Aedes_albopictus,23529,unpublished,polygon,2,34.27,-91.93,1991,United States of America,USA,259,NA
Aedes_albopictus,23530,unpublished,polygon,2,34.32,-83.82,1991,United States of America,USA,259,NA
Aedes_albopictus,23531,unpublished,polygon,2,34.35,-82.97,1991,United States of America,USA,259,NA
Aedes_albopictus,23532,unpublished,polygon,2,34.37,-86.3,1991,United States of America,USA,259,NA
Aedes_albopictus,23533,unpublished,polygon,2,34.53,-87.31,1991,United States of America,USA,259,NA
Aedes_albopictus,23534,unpublished,polygon,2,34.64,-83.75,1991,United States of America,USA,259,NA
Aedes_albopictus,23535,unpublished,polygon,2,34.66,-98.47,1991,United States of America,USA,259,NA
Aedes_albopictus,23536,unpublished,polygon,2,34.75,-88.23,1991,United States of America,USA,259,NA
Aedes_albopictus,23537,unpublished,polygon,2,34.78,-86,1991,United States of America,USA,259,NA
Aedes_albopictus,23538,unpublished,polygon,2,34.99,-80.53,1991,United States of America,USA,259,NA
Aedes_albopictus,23539,unpublished,polygon,2,35.29,-81.18,1991,United States of America,USA,259,NA
Aedes_albopictus,23540,unpublished,polygon,2,35.39,-80.55,1991,United States of America,USA,259,NA
Aedes_albopictus,23541,unpublished,polygon,2,35.66,-81.21,1991,United States of America,USA,259,NA
Aedes_albopictus,23542,unpublished,polygon,2,35.79,-80.21,1991,United States of America,USA,259,NA
Aedes_albopictus,23543,unpublished,polygon,2,35.84,-90.64,1991,United States of America,USA,259,NA
Aedes_albopictus,23544,unpublished,polygon,2,35.91,-77.6,1991,United States of America,USA,259,NA
Aedes_albopictus,23545,unpublished,polygon,2,36.76,-76.06,1991,United States of America,USA,259,NA
Aedes_albopictus,23546,unpublished,polygon,2,37.14,-78.06,1991,United States of America,USA,259,NA
Aedes_albopictus,23547,unpublished,polygon,2,37.22,-87.15,1991,United States of America,USA,259,NA
Aedes_albopictus,23548,unpublished,polygon,2,37.74,-88.93,1991,United States of America,USA,259,NA
Aedes_albopictus,23549,unpublished,polygon,2,37.81,-90.48,1991,United States of America,USA,259,NA
Aedes_albopictus,23550,unpublished,polygon,2,26.12,-81.33,1992,United States of America,USA,259,NA
Aedes_albopictus,23551,unpublished,polygon,2,26.15,-80.49,1992,United States of America,USA,259,NA
Aedes_albopictus,23552,unpublished,polygon,2,26.65,-80.48,1992,United States of America,USA,259,NA
Aedes_albopictus,23553,unpublished,polygon,2,27.04,-98.23,1992,United States of America,USA,259,NA
Aedes_albopictus,23554,unpublished,polygon,2,27.07,-80.45,1992,United States of America,USA,259,NA
Aedes_albopictus,23555,unpublished,polygon,2,27.34,-81.34,1992,United States of America,USA,259,NA
Aedes_albopictus,23556,unpublished,polygon,2,27.44,-97.73,1992,United States of America,USA,259,NA
Aedes_albopictus,23557,unpublished,polygon,2,27.73,-98.1,1992,United States of America,USA,259,NA
Aedes_albopictus,23558,unpublished,polygon,2,28,-97.51,1992,United States of America,USA,259,NA
Aedes_albopictus,23559,unpublished,polygon,2,28.32,-97.16,1992,United States of America,USA,259,NA
Aedes_albopictus,23560,unpublished,polygon,2,28.34,-99.1,1992,United States of America,USA,259,NA
Aedes_albopictus,23561,unpublished,polygon,2,28.35,-98.13,1992,United States of America,USA,259,NA
Aedes_albopictus,23562,unpublished,polygon,2,28.41,-97.74,1992,United States of America,USA,259,NA
Aedes_albopictus,23563,unpublished,polygon,2,28.42,-99.75,1992,United States of America,USA,259,NA
Aedes_albopictus,23564,unpublished,polygon,2,28.65,-97.43,1992,United States of America,USA,259,NA
Aedes_albopictus,23565,unpublished,polygon,2,28.74,-100.32,1992,United States of America,USA,259,NA
Aedes_albopictus,23566,unpublished,polygon,2,28.8,-96.97,1992,United States of America,USA,259,NA
Aedes_albopictus,23567,unpublished,polygon,2,28.86,-99.76,1992,United States of America,USA,259,NA
Aedes_albopictus,23568,unpublished,polygon,2,28.87,-99.11,1992,United States of America,USA,259,NA
Aedes_albopictus,23569,unpublished,polygon,2,28.89,-98.53,1992,United States of America,USA,259,NA
Aedes_albopictus,23570,unpublished,polygon,2,28.91,-97.86,1992,United States of America,USA,259,NA
Aedes_albopictus,23571,unpublished,polygon,2,28.95,-96.58,1992,United States of America,USA,259,NA
Aedes_albopictus,23572,unpublished,polygon,2,29.09,-97.36,1992,United States of America,USA,259,NA
Aedes_albopictus,23573,unpublished,polygon,2,29.18,-98.09,1992,United States of America,USA,259,NA
Aedes_albopictus,23574,unpublished,polygon,2,29.35,-100.42,1992,United States of America,USA,259,NA
Aedes_albopictus,23575,unpublished,polygon,2,29.36,-99.11,1992,United States of America,USA,259,NA
Aedes_albopictus,23576,unpublished,polygon,2,29.36,-99.77,1992,United States of America,USA,259,NA
Aedes_albopictus,23577,unpublished,polygon,2,29.39,-96.93,1992,United States of America,USA,259,NA
Aedes_albopictus,23578,unpublished,polygon,2,29.46,-97.5,1992,United States of America,USA,259,NA
Aedes_albopictus,23579,unpublished,polygon,2,29.59,-97.95,1992,United States of America,USA,259,NA
